,smiles,MW,LogP,NumHetAtoms,NumAromRings,NumAliphaticRings,RNH2,Ar_N,Pyr,Cyan,CCCC(C)CC#N
876,CC1=CC=CC2=Nc3nc4cc(C)ccc4nc3C(=C1)C=C2C,299.142,4.87,3.0,2.0,2.0,0.0,2.0,0.0,0.0,
877,Cc1ccc(-c2nc(-c3ccccc3C)c3ccccc3n2)cc1,310.147,5.581,2.0,4.0,0.0,0.0,2.0,0.0,0.0,
878,CC(=O)c1cnn(-c2ccccc2)c1Nc1ccc(Cl)cc1,311.083,4.472,5.0,3.0,0.0,0.0,2.0,0.0,0.0,
879,CC(=O)c1cnn(-c2ccccc2)c1Nc1ccc(F)cc1,295.112,3.958,5.0,3.0,0.0,0.0,2.0,0.0,0.0,
880,CC(=O)Nc1nnc(-c2ccccc2)n1-c1ccccc1Cl,312.078,3.546,6.0,3.0,0.0,0.0,3.0,0.0,0.0,
881,CC(C)C(=O)Nc1nc2ccccc2n1Cc1cccs1,299.109,3.741,5.0,3.0,0.0,0.0,2.0,0.0,0.0,
882,CCOC(=O)CSc1nc2ccccc2n1-c1ccccn1,313.088,3.076,6.0,3.0,0.0,0.0,3.0,1.0,0.0,
883,CC(=O)Nc1nc(-c2ccccc2)nc2nc(C)ccc12,278.117,2.959,5.0,3.0,0.0,0.0,3.0,1.0,0.0,
884,COC(=O)c1cnn(-c2ccccc2)c1-c1ccc(Cl)cc1,312.067,3.979,5.0,3.0,0.0,0.0,2.0,0.0,0.0,
885,Cn1c(-c2ccc(C(N)=O)cc2)nnc1-c1ccccc1Cl,312.078,2.901,6.0,3.0,0.0,1.0,3.0,0.0,0.0,
886,CC(=O)CSc1nnc(-c2ccccc2)n1-c1ccccc1,309.094,3.615,5.0,3.0,0.0,0.0,3.0,0.0,0.0,
887,CC(=O)Nc1nn(-c2ccccc2)nc1-c1ccccc1Cl,312.078,3.546,6.0,3.0,0.0,0.0,3.0,0.0,0.0,
888,CCOC(=O)c1cnc2c(N)nc(-c3ccccc3)cc2n1,294.112,2.451,6.0,3.0,0.0,1.0,3.0,1.0,0.0,
889,CC(=O)c1cnn(-c2ccccc2)c1Nc1ccc(N)cc1F,310.123,3.54,6.0,3.0,0.0,1.0,2.0,0.0,0.0,
890,CCOC(=O)c1cnn2c(Nc3ccccc3)cccc12,281.116,3.255,5.0,3.0,0.0,0.0,2.0,1.0,0.0,
891,CC(=O)c1ccc(NC(=O)c2ccccc2-n2nccn2)cc1,306.112,2.722,6.0,3.0,0.0,0.0,3.0,0.0,0.0,
892,CC(=O)c1cnn(-c2ccccc2)c1Nc1ccc(N)cc1,292.132,3.401,5.0,3.0,0.0,1.0,2.0,0.0,0.0,
893,Cc1ccc(-c2nnc(SCC(=O)NC(C)C)n2C)cc1,304.136,2.407,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
894,Cc1ccc(Cn2cnc(SCC(=O)NC(C)C)n2)cc1,304.136,2.252,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
895,Cc1ccc(-c2nnnn2CC(=O)NC(C)C)cc1Br,337.054,1.936,7.0,2.0,0.0,0.0,4.0,0.0,0.0,
896,Cc1ccc(C)c(NC(=O)CSc2nncn2C(C)C)n1,305.131,2.602,7.0,2.0,0.0,0.0,4.0,1.0,0.0,
897,Cc1cccc(C(=O)Nc2nnn(CC(C)C)n2)c1Br,337.054,2.652,7.0,2.0,0.0,0.0,4.0,0.0,0.0,
898,Cc1cccc(C(=O)Nc2nnnn2C(C)C)c1Br,323.038,2.577,7.0,2.0,0.0,0.0,4.0,0.0,0.0,
899,Cc1ccc(C)c(NC(=O)CSc2nnc(C(C)C)n2C)c1,318.151,3.286,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
900,CCn1c(C)nnc1SCC(=O)Nc1cc(C)ccc1C,304.136,2.954,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
901,Cc1ccc(C)c(NC(=O)CSc2nnc(C)n2C)c1,290.12,2.471,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
902,Cc1ccc(-c2nnnn2SCC(=O)N(C)C(C)C)cc1,305.131,2.012,7.0,2.0,0.0,0.0,4.0,0.0,0.0,
903,Cc1cccc(C)c1NC(=O)CSc1nnc(C(C)C)n1C,318.151,3.286,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
904,Cc1cccc(C)c1NC(=O)CSc1nnc(C)n1C,290.12,2.471,6.0,2.0,0.0,0.0,3.0,0.0,0.0,
905,CCn1ccc(C(=O)Nc2nnc(SCC(=O)N3CCC[C@@H](C)C3)n2C)c1,390.184,2.239,9.0,2.0,1.0,0.0,4.0,0.0,0.0,
906,COc1ccc(NC(=O)CSc2nnc([C@H]3CCCO3)n2C(C)=O)cc1,376.121,2.529,9.0,2.0,1.0,0.0,3.0,0.0,0.0,
907,COc1ccc(OC)c([C@H]2CC(c3nc(C)nn3C)=NN2C(C)=O)c1OC,373.175,1.847,9.0,2.0,1.0,0.0,3.0,0.0,0.0,
908,COc1ccc(NC(=O)CSc2nnc(C[NH+]3CCCCC3)n2C)cc1,376.18,1.123,8.0,2.0,1.0,0.0,3.0,0.0,0.0,
909,CCn1c(SCC(=O)N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2C,365.152,0.558,9.0,2.0,1.0,0.0,4.0,0.0,0.0,
910,CCn1c(SCC(=O)N2CCCCC2)nc2c1c(=O)n(C)c(=O)n2CC,379.168,1.041,9.0,2.0,1.0,0.0,4.0,0.0,0.0,
911,CCn1c(SCC(=O)Nc2ccc(OC)cc2OC)nnc1[C@H]1CCCO1,392.152,2.898,9.0,2.0,1.0,0.0,3.0,0.0,0.0,
912,CCOC(=O)c1ccc(NC(=O)CSc2nnc(C3CCCC3)n2C)cc1,388.157,3.38,8.0,2.0,1.0,0.0,3.0,0.0,0.0,
913,COc1cccc(-c2nnc(SCc3ccccc3)n2-c2ccccc2F)c1O,407.11,5.08,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
914,COc1ccc(-c2nnc(SCc3ccccc3)n2-c2ccccc2F)c(F)c1,409.106,5.513,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
915,COc1ccc(-c2nnc3sc(-c4ccc(Br)cc4)nc3n2)c(OC)c1,427.994,4.595,8.0,4.0,0.0,0.0,4.0,0.0,0.0,
916,CCOc1ccccc1-c1nnc(-c2ccc(OCc3ccccc3Cl)cc2)n1N,420.135,4.957,7.0,4.0,0.0,1.0,3.0,0.0,0.0,
917,COc1ccc(-c2nnc3scnc3c2Nc2ccc(Cl)cc2Cl)cc1OC,432.021,5.821,9.0,4.0,0.0,0.0,3.0,0.0,0.0,
918,COc1ccccc1-c1nnc(SCc2ccc(Cl)cc2Cl)n1C1=CC=N1,416.027,5.436,8.0,3.0,1.0,0.0,3.0,0.0,0.0,
919,COc1ccc(-c2nnc3scnc3c2Nc2ccc(Cl)cc2Cl)cc1,402.011,5.812,8.0,4.0,0.0,0.0,3.0,0.0,0.0,
920,COc1ccc(-c2nnc3scnc3c2Nc2ccc(Br)cc2)c(O)c1,427.994,4.974,8.0,4.0,0.0,0.0,3.0,0.0,0.0,
921,COc1cccc(-c2nnc(SCc3ccccc3Cl)n2-c2ccco2)c1,397.065,5.482,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
922,,,,,,,,,,,CCCC1=C(N)C=C1
923,,,,,,,,,,,NNc1ccc2ccccc2c1
924,,,,,,,,,,,NNc1cccc2cccnc12
925,,,,,,,,,,,Nc1cnc2ccccc2n1
926,,,,,,,,,,,Nc1cccc2ccncc12
927,,,,,,,,,,,Brc1cnc2c(c1)N=C2
928,,,,,,,,,,,c1ccc(CNc2ccccc2Nc2cccnc2)nc1
929,,,,,,,,,,,C1=CC=C2[N+]=NC(CCc3ccncc3)=C2C=C1
930,,,,,,,,,,,c1cncc(Nc2nccc3ccccc23)c1
931,,,,,,,,,,,COc1c(C2CCCCC2)ccc(N)c1O
932,,,,,,,,,,,CCC(CC)c1ccccc1CC#N
933,Cc1ccccc1N(CC(=O)N1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1,406.112,3.856,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
934,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)c(C(=O)[O-])c1,401.118,1.785,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
935,CC(=O)c1ccc(OCC(=O)N2CCN(CC(=O)Nc3ccccc3C)CC2)cc1,409.2,2.359,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
936,CCN1C(=O)N(c2ccc(Br)cc2)CCN1C(=O)c1ccc(C)cc1OC,431.084,4.085,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
937,Cc1ccc(OCC(=O)N2CCN(CC(=O)Nc3c(C)cccc3C)CC2)cc1,395.221,2.774,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
938,CCNC(=O)C1CCN(C(=O)CN(C(=O)c2ccccc2)c2ccccc2C)C1,393.205,2.626,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
939,Cc1cccc(C)c1NC(=O)CN1CCN(C(=O)c2ccc(C(=O)[O-])cc2)CC1,394.177,1.063,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
940,COc1c(C)cccc1C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)c(C)c1,402.161,3.739,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
941,CC(=O)c1ccc(N2CC(=O)N(CC(=O)Nc3c(C)cccc3C)C(=O)C2)cc1,393.169,2.32,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
942,Cc1cccc(N(CC(=O)N2CCN(C(=O)c3ccccc3)CC2)S(C)(=O)=O)c1,415.157,1.746,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
943,Cc1ccccc1C(=O)N1CC(=O)N(CC(=O)Nc2c(C)cccc2C)[C@H](C)C1=O,407.185,2.45,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
944,CCNC(=O)c1ccccc1C(=O)N1CCN(C(=O)c2cccc(C)c2C#N)CC1,404.185,2.215,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
945,Cc1cccc(C)c1NC(=O)CN1C(=O)C[C@H](C(=O)NCc2ccccc2)C1=O,393.169,1.933,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
946,Cc1ccc(Cl)cc1NC(=O)N[C@H]1CCCC[C@H]1C,280.134,4.349,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
947,Cc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1Cl,312.983,5.208,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
948,Cc1cc(Cl)ccc1NC(=O)N[C@@H]1CCCC[C@H]1C,280.134,4.349,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
949,Cc1cc(Cl)ccc1NC(=O)N1CCC[C@@H](C)C1,266.119,3.912,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
950,Cc1ccc(C(=O)Nc2ccc(C(F)(F)F)cc2)cc1Cl,313.048,4.92,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
951,Cc1ccc(C)c(NC(=O)N2CCCC[C@@H]2C)c1Cl,280.134,4.363,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
952,Cc1ccc(C(=O)Nc2ccc(Cl)cc2Cl)cc1Cl,312.983,5.208,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
953,Cc1ccc(C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,279.022,4.554,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
954,Cc1ccc(C)c(NC(=O)Nc2ccc(Cl)cc2Cl)c1,308.048,5.254,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
955,Cc1cc(Cl)ccc1NC(=O)N[C@H]1CCCC[C@H]1C,280.134,4.349,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
956,Cc1ccc(NC(=O)Nc2ccc(C(C)(C)C)cc2)s1,288.13,4.998,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
957,Cc1ccc(Cl)cc1NC(=O)N1CCC[C@@H](C)C1,266.119,3.912,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
958,Cc1cccc(NC(=O)N2CCCC[C@@H]2C)c1Cl,266.119,4.055,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
959,CC[C@H]1CCCCN1C(=O)Nc1ccc(Cl)cc1C,280.134,4.445,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
960,Cc1cc(Cl)cc(NC(=O)N2CCCC[C@@H]2C)c1C,280.134,4.363,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
961,Cc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,294.033,4.946,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
962,CC[C@H]1CCCCN1C(=O)Nc1cc(Cl)ccc1C,280.134,4.445,4.0,1.0,1.0,0.0,0.0,0.0,0.0,
963,CC(=O)Nc1ccc(NC(=O)COc2ccccc2O)cc1,300.111,2.368,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
964,COC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,315.111,2.499,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
965,CC(=O)Nc1ccccc1NC(=O)COc1ccc(C#N)cc1,309.111,2.534,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
966,COC(=O)c1ccccc1NC(=O)/C=C/c1ccc(O)cc1O,313.095,2.536,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
967,CCOC(=O)c1cccc(NC(=O)c2ccccc2C(=O)[O-])c1,312.088,1.479,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
968,COC(=O)c1ccccc1NC(=O)c1ccc(C(=O)[O-])cc1,298.072,1.089,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
969,COC(=O)c1ccccc1NC(=O)COc1ccc(O)cc1,301.095,2.196,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
970,COC(=O)COc1ccccc1NC(=O)c1ccc(O)cc1,301.095,2.196,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
971,CC(=O)Nc1ccc(C(=O)NCc2ccccc2O)cc1O,300.111,1.986,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
972,COC(=O)c1ccc(C(=O)Nc2ccccc2NC(C)=O)cc1,312.111,2.684,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
973,CCOc1cc(C(=O)Nc2ccccc2C(=O)[O-])ccc1O,300.088,1.407,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
974,COC(=O)c1ccc(NC(=O)COc2ccccc2O)cc1,301.095,2.196,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
975,CC(=O)Nc1cccc(NC(=O)COc2cccc(O)c2)c1,300.111,2.368,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
976,COC(=O)c1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc1C,314.09,2.942,7.0,2.0,0.0,0.0,0.0,0.0,0.0,
977,COC(=O)c1ccccc1NC(=O)c1ccc(OC)c(OC)c1,315.111,2.743,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
978,COC(=O)c1ccccc1NC(=O)COc1ccc(C#N)cc1,310.095,2.362,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
979,CC(=O)Nc1cccc(NC(=O)COc2ccccc2O)c1,300.111,2.368,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
980,CCOC(=O)c1cc2n(n1)[C@@H](C(F)(F)F)C[C@H](c1ccco1)N2,329.099,3.313,9.0,2.0,1.0,0.0,2.0,0.0,0.0,
981,COc1ccc([C@H]2C(C#N)=C(N)Oc3nc(N)nc(N)c32)cc1O,326.113,0.573,9.0,2.0,1.0,3.0,2.0,0.0,0.0,
982,CCOC(=O)c1c2c(n(C)c1N)OC(N)=C(C#N)[C@@H]2c1ccco1,328.117,1.595,8.0,2.0,1.0,2.0,1.0,0.0,0.0,
983,CCOC(=O)c1cc2n(n1)[C@H](c1ccco1)C[C@@H](C(F)(F)F)N2,329.099,2.989,9.0,2.0,1.0,0.0,2.0,0.0,0.0,
984,CCOC(=O)c1cc2n(n1)[C@H](c1ccc(F)cc1)C(C#N)=C(N)O2,328.097,1.875,8.0,2.0,1.0,1.0,2.0,0.0,0.0,
985,CCOC(=O)c1cc2n(n1)[C@H](c1ccc([N+](=O)[O-])cc1)C(C#N)=N2,325.081,2.167,9.0,2.0,1.0,0.0,2.0,0.0,0.0,
986,CCOc1ccc([C@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)cc1[N+](=O)[O-],341.112,2.243,9.0,2.0,1.0,1.0,2.0,0.0,0.0,
987,COc1cc(C(=O)Nc2cccc(Br)c2)ccc1C,319.021,4.018,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
988,Cc1cc(Br)ccc1NC(=O)COc1ccc(Cl)cc1Cl,386.943,5.082,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
989,Cc1ccc(C)c(NC(=O)COc2ccc(Br)c(Cl)c2)c1,366.997,4.737,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
990,Cc1ccc(C(=O)Nc2cccc(Br)c2)cc1OC(F)F,355.002,4.611,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
991,Cc1cc(Br)ccc1NC(=O)COc1ccc(Cl)c(Cl)c1,386.943,5.082,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
992,Cc1ccc(C(=O)Nc2cccc(Br)c2)cc1C(F)(F)F,356.998,5.029,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
993,CCc1ccccc1NC(=O)COc1cc(Cl)c(Cl)c(Br)c1,400.958,5.336,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
994,COc1ccccc1NC(=O)c1ccc(Br)c(Cl)c1C(C)=O,380.977,4.566,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
995,Cc1ccc(C(=O)Nc2ccc(Br)cc2F)cc1Br,384.911,4.911,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
996,Cc1cc(Br)ccc1NC(=O)c1ccc(Br)cc1[N+](=O)[O-],411.906,4.681,7.0,2.0,0.0,0.0,0.0,0.0,0.0,
997,Cc1cc(Br)ccc1NC(=O)c1ccc(Br)c(F)c1F,402.902,5.051,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
998,Cc1ccc(C)c(NC(=O)c2ccc(Br)cc2C(F)(F)F)c1,371.013,5.337,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
999,Cc1cc(Br)ccc1NC(=O)COc1ccc(Br)cc1F,414.922,4.677,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
1000,Cc1ccc(NC(=O)COc2ccc(Br)cc2Cl)cc1Cl,386.943,5.082,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
1001,Cc1ccc(C)c(NC(=O)c2ccc(Br)c(Cl)c2O)c1,352.982,4.677,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
1002,Cc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1Br,356.998,5.029,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
1003,Cc1ccccc1C(=O)c1cc2ccccc2[nH]1,235.1,3.707,2.0,3.0,0.0,0.0,1.0,0.0,,
1004,Nc1ccccc1-c1ccc(C(=O)c2ccccn2)o1,264.09,3.155,4.0,3.0,0.0,1.0,1.0,1.0,,
1005,CC1=CC(C)=C2C=C(c3ccccc3C)C(=O)N=C12,249.115,3.636,2.0,1.0,2.0,0.0,0.0,0.0,,
1006,Nc1cccc2ccc(-c3ccccc3)nc12,220.1,3.484,2.0,3.0,0.0,1.0,1.0,1.0,,
1007,Nc1ccccc1CNc1ccc2ccccc2n1,249.127,3.429,3.0,3.0,0.0,1.0,1.0,1.0,,
1008,O=C(NCc1cccc2cccnc12)c1ccccc1,262.111,3.165,3.0,3.0,0.0,0.0,1.0,1.0,,
1009,Cc1ccc2ccccc2c1NCC(=O)c1ccco1,265.11,4.036,3.0,3.0,0.0,0.0,0.0,0.0,,
1010,CC1=CC=CC2=C(N)c3ccccc3N=C1N2,223.111,2.463,3.0,1.0,2.0,1.0,0.0,0.0,,
1011,Nc1ccc2nc(-c3ccccc3)ccc2c1,220.1,3.484,2.0,3.0,0.0,1.0,1.0,1.0,,
1012,Nn1c(C(=O)c2ccccc2)cc2ccccc21,236.095,2.586,3.0,3.0,0.0,1.0,1.0,0.0,,
1013,COc1ccccc1-c1cccc2c1=NC(=O)C=2C,251.095,1.693,3.0,2.0,1.0,0.0,0.0,0.0,,
1014,Cc1cccc(Cc2nc3ccccc3cc2N)c1N,263.142,3.298,3.0,3.0,0.0,2.0,1.0,1.0,,
1015,Ic1nccc2ccccc12,254.954,2.839,2.0,2.0,0.0,0.0,1.0,1.0,,
1016,Nc1ccccc1Nc1cccc2cccc-2n1,235.111,3.512,3.0,1.0,2.0,1.0,1.0,0.0,,
1017,Nc1cccc2ccc(Sc3ccccc3)nc12,252.072,3.968,3.0,3.0,0.0,1.0,1.0,1.0,,
1018,c1ccc(CNCCn2ccc3ccccc32)cc1,250.147,3.431,2.0,3.0,0.0,0.0,1.0,0.0,,
1019,Cc1cc2ccccc2nc1NC(=O)c1ccccc1N,277.122,3.378,4.0,3.0,0.0,1.0,1.0,1.0,,
1020,Nc1ncccc1Nc1cccc2ccccc12,235.111,3.561,3.0,3.0,0.0,1.0,1.0,1.0,,
1021,c1ccc(Cn2cccc2Nc2ccccc2)cc1,248.131,4.28,2.0,3.0,0.0,0.0,1.0,0.0,,
1022,CC1=CC=C2C(N)=CC(N)=c3ccccc3=C2N1,237.127,0.151,3.0,1.0,2.0,2.0,0.0,0.0,,
1023,Cc1ccc2ccc(NCc3ccccc3)nc2c1N,263.142,3.738,3.0,3.0,0.0,1.0,1.0,1.0,,
1024,c1cncc(Sc2ccc3cccc-3o2)c1,227.04,3.931,3.0,1.0,2.0,0.0,1.0,1.0,,
1025,Cc1ccccc1Cn1c(C)cc2c(O)ccc-2c1N,266.142,3.546,3.0,1.0,2.0,1.0,1.0,1.0,,
1026,Nc1cccc2ccc(Nc3ccccc3)nc12,235.111,3.561,3.0,3.0,0.0,1.0,1.0,1.0,,
1027,Nc1ccccc2cc(Cc3ccccc3)nc1-2,234.116,3.359,2.0,1.0,2.0,1.0,1.0,0.0,,
1028,Cc1ccc2ccc(Nc3ccccc3)nc2c1N,249.127,3.869,3.0,3.0,0.0,1.0,1.0,1.0,,
1029,Cc1cc2ccc(-c3ccccc3)cc2c(=O)n1N,250.111,2.691,3.0,3.0,0.0,1.0,1.0,1.0,,
1030,Cc1cccc2cccc(Nc3ccccc3[NH2+])c12,248.131,3.551,2.0,3.0,0.0,1.0,0.0,0.0,,
1031,Nc1ccccc1Sc1ccccc1NCc1noo1,287.073,3.613,6.0,3.0,0.0,1.0,1.0,0.0,,
1032,Cc1ccccc1NCCn1cc2ccccc2c1N,265.158,3.644,3.0,3.0,0.0,1.0,1.0,0.0,,
1033,CC1=Cc2ccccc2-c2ccc(N)cc2N1N,237.127,2.99,3.0,2.0,1.0,2.0,0.0,0.0,,
1034,Nc1ccccc1-c1ccccc1CCc1cocn1,264.126,3.709,3.0,3.0,0.0,1.0,1.0,0.0,,
1035,Cc1nc2ccccc2n1Cc1ccccc1N,237.127,2.975,3.0,3.0,0.0,1.0,2.0,0.0,,
1036,c1ccc(CNc2ccccc2Nc2ccco2)cc1,264.126,4.635,3.0,3.0,0.0,0.0,0.0,0.0,,
1037,Brc1cc2ccsc2c2ncccc12,262.94,4.212,3.0,3.0,0.0,0.0,1.0,1.0,,
1038,Cc1ccccc1Sc1cc2ccccc2n1N,254.088,3.815,3.0,3.0,0.0,1.0,1.0,0.0,,
1039,Cc1ccc2ccccc2c1CC(N)=Nc1ccco1,264.126,3.973,3.0,3.0,0.0,1.0,0.0,0.0,,
1040,Nc1ccccc1-c1ccccc1CCc1ncco1,264.126,3.709,3.0,3.0,0.0,1.0,1.0,0.0,,
1041,Nc1ccccc2cc(Nc3ccccc3)nc1-2,235.111,3.512,3.0,1.0,2.0,1.0,1.0,0.0,,
1042,Nc1nc2ccccc2c2ccccc12,194.084,2.97,2.0,3.0,0.0,1.0,1.0,1.0,,
1043,Cc1ccc2ccccc2c1NCc1cccnc1N,263.142,3.738,3.0,3.0,0.0,1.0,1.0,1.0,,
1044,Cc1cc2ccccc2nc1NCc1ccco1,238.111,3.748,3.0,3.0,0.0,0.0,1.0,1.0,,
1045,Cc1cc2ccccc2cc1CC(N)c1cccnc1N,277.158,3.368,3.0,3.0,0.0,2.0,1.0,1.0,,
1046,Cc1cc2ccccc2nc1-c1ccccc1C(N)=O,262.111,3.309,3.0,3.0,0.0,1.0,1.0,1.0,,
1047,NNc1ccc2ccccc2c1,158.084,2.125,2.0,2.0,0.0,1.0,0.0,0.0,,
1048,CC1=CC2=NC(=O)C(c3ccccc3C)=CC2=C1C,249.115,3.636,2.0,1.0,2.0,0.0,0.0,0.0,,
1049,Nc1c(NCc2ccccc2)ccc2cccnc12,249.127,3.429,3.0,3.0,0.0,1.0,1.0,1.0,,
1050,Nc1ccccc1-c1ccccc1CC(=O)c1ccno1,278.106,3.349,4.0,3.0,0.0,1.0,1.0,0.0,,
1051,c1cncc(NCCNc2cccc3ccccc23)c1,263.142,3.759,3.0,3.0,0.0,0.0,1.0,1.0,,
1052,Nc1ccc2ccc(-c3ccccc3)nc2c1,220.1,3.484,2.0,3.0,0.0,1.0,1.0,1.0,,
1053,c1ccc(CNc2ccccc2NCc2noo2)cc1,269.116,3.492,5.0,3.0,0.0,0.0,1.0,0.0,,
1054,Cc1ccc2ccccc2c1NCCc1ccco1,251.131,4.396,2.0,3.0,0.0,0.0,0.0,0.0,,
1055,Nc1ccccc1-c1ccccc1C(=O)c1ccco1,263.095,3.76,3.0,3.0,0.0,1.0,0.0,0.0,,
1056,Nc1c2cc(cc(=O)c1-c1ccccc1)CCCC2,251.131,3.175,2.0,2.0,1.0,1.0,0.0,0.0,,
1057,c1ccc(CNc2ncccc2Nc2ccco2)cc1,265.122,4.03,4.0,3.0,0.0,0.0,1.0,1.0,,
1058,c1ccc(CNCCn2ccc3ccccc32)cc1,250.147,3.431,2.0,3.0,0.0,0.0,1.0,0.0,,
1059,Nc1ccccc1Nc1ccc2ccccc2n1,235.111,3.561,3.0,3.0,0.0,1.0,1.0,1.0,,
1060,Cc1ccccc1-c1cc2ccccc2c(=O)n1N,250.111,2.691,3.0,3.0,0.0,1.0,1.0,1.0,,
1061,Nc1ccccc1CNc1ccc2ccccc2c1N,263.142,3.616,3.0,3.0,0.0,2.0,0.0,0.0,,
1062,c1cncc(CNc2ccc3ccccc3c2)c1,234.116,3.847,2.0,3.0,0.0,0.0,1.0,1.0,,
1063,Nc1cccnc1Nc1ccccc1,185.095,2.407,3.0,2.0,0.0,1.0,1.0,1.0,,
1064,Cc1ccccc1Cc1cc2cc(N)ccc2n1N,251.142,2.837,3.0,3.0,0.0,2.0,1.0,0.0,,
1065,Cc1ccccc1Cn1c(C(N)=O)ccc2cccc1-2,264.126,3.049,3.0,1.0,2.0,1.0,1.0,1.0,,
1066,NC1=C2C=CC=CC=C(C=C2)NCCn2cccc21,251.142,2.327,3.0,1.0,2.0,1.0,1.0,0.0,,
1067,Cc1ccccc1CC(=O)c1cc2ccccc2n1N,264.126,3.089,3.0,3.0,0.0,1.0,1.0,0.0,,
1068,Cc1cc2ccccc2nc1NCC(=O)c1ccco1,266.106,3.431,4.0,3.0,0.0,0.0,1.0,1.0,,
1069,c1ccc(Nc2ccc3cccc-3o2)cc1,209.084,4.128,2.0,1.0,2.0,0.0,0.0,0.0,,
