PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Analysis Comment,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0007000000 uM,Activity at 0.00160 uM,Activity at 0.00370 uM,Activity at 0.00820 uM,Activity at 0.018 uM,Activity at 0.041 uM,Activity at 0.092 uM,Activity at 0.205 uM,Activity at 0.457 uM,Activity at 1.022 uM,Activity at 2.286 uM,Activity at 5.112 uM,Activity at 11.43 uM,Activity at 25.56 uM,Activity at 57.14 uM,Compound QC
768,4252860,198879,CC1=CC=C(C=C1)[N+]2=CC(=O)ON2,Inactive,0,,,Inactive,,,,,,,,,,4,,2.872,-17.54,,-14.08,,2.291,,-5.066,,8.292,,-2.017,,2.872,,,QC'd by NCI
769,4239869,3234976,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)CC4=CC=C(C=C4)C#N,Inconclusive,20,,,Inhibitor,25.1189,69.445,,Single point of activity,-4.6,2.0937,0.9732,-60.945,8.5,-3,0 0 0 0 0 0,-50.71,,,,,15.22,,8.866,,3.909,,5.013,,-1.584,,-50.71,QC'd by Pharmacopeia
770,4253416,261033,C1=CC=C(C=C1)CNC2=CC=C(C=C2)[As](=O)(O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.262,0.378,,-13.37,,0.6964,,-11.04,,0.6056,,12.02,,-7.262,,,QC'd by NCI
771,11111343,3773,C1CNCCC1C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,11.76,2.323,19.14,-5.732,2.995,-10.41,-18.27,-7.37,-15.49,2.221,2.253,-2.917,14.86,-26.66,16.89,11.76,QC'd by SigmaAldrich
772,11113836,183782,CCCCN1CCC(CC1)CCC(=O)C2=CC(=C(C=C2OC)N)Cl,Inactive,0,,,Activator,25.1189,69.1835,,Partial curve; partial efficacy,-4.6,1.7885,0.8536,59.423,-9.7605,2.2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,46.77,3.661,-2.855,-4.108,-17.82,-13.61,-9.282,-16.37,-5.872,-13.61,-11.54,-23.12,-0.0532,3.996,24.68,46.77,QC'd by Tocris
773,4239236,3234343,CC(=O)N1CCC2(CCN(CC2)C3=CC=CC=C3)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,-1.962,,,,,-2.213,,-4.777,,-4.271,,10.9,,1.024,,-1.962,QC'd by Pharmacopeia
774,4237896,3233009,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CS4)OCC5=CC=CC=C5,Inconclusive,23,,,Inhibitor,0.631,34.3068,,Complete curve; partial efficacy,-6.2,1.21,0.8733,-35.8165,-1.5098,-1.2,0 0 0 0 0 0 0,-33.79,,,-0.8641,,3.665,,-13.89,,-8.725,,-36.53,,-33.3,,-33.79,QC'd by Pharmacopeia
775,11113161,6604622,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,1.703,12.4,-7.187,-11.66,-6.314,8.026,-5.742,-7.299,-18.68,-8.922,-1.311,-1.662,4.737,29.95,-3.401,1.703,QC'd by Timtec
776,26752586,16759019,CC(=O)CC(C1=CC=C(C=C1)F)NC(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,15.79,11,,-9.118,,1.937,,-5.621,,14.76,,-6.749,,15.79,,,QC'd by BUCMLD
777,17385328,5459506,CCCC1(C=C2C(C(=O)C(=C2CN1)C3=CC=CC=C3)C)C(=O)OC,Active,44,,,Inhibitor,5.0119,98.893,,Partial curve; high efficacy,-5.3,0.9,0.9778,-92.393,6.5,-2.1,0 0 0 0 0 0 0,-83.18,,,15.28,,0.7352,,-3.15,,0.3202,,-27.42,,-59.25,,-83.18,QC'd by UPCMLD
778,4240363,3235468,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.278,,,5.744,,4.337,,-4.571,,-0.6538,,3.055,,4.976,,-7.278,QC'd by Pharmacopeia
779,4254045,3246574,CN1C2=CC=CC=C2N=C1C[C@H](C3=NC4=CC=CC=C4N3C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,5.403,-1.466,,3.356,,-6.639,,2.594,,-9.64,,-8.345,,5.403,,,QC'd by NCI
780,11110854,6093355,CC(C)NC[C@H](COC1=CC=C(C=C1)CCOCC2CC2)O,Inactive,0,,,Inactive,,,,,,,,,,4,,29.81,-10.97,-0.7222,6.391,-16.59,-11.71,-6.581,-3.183,4.3,-4.587,16.21,-5.973,-6.314,-13.8,7.111,29.81,QC'd by SigmaAldrich
781,4238734,3233843,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,-22.29,,,-8.948,,-18.34,,11.27,,15.35,,-22.29,,,,,QC'd by Pharmacopeia
782,11112177,6604197,C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2C(=O)CO)CCC4=CC(=O)CC[C@@]34C,Inactive,0,,,Inactive,,,,,,,,,,4,,-24.88,-5.546,-11.46,-2.264,6.976,15.86,-11.91,39.23,-21.87,10.74,-4.703,13.2,22.55,23.07,-24.88,,QC'd by Prestwick
783,11111348,180540,C[C@H](C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-10.17,26.84,9.394,11.98,0.4967,14.23,1.937,-3.247,-14.7,11.4,0.2491,-16.97,-2.087,5.918,-4.857,-10.17,QC'd by SigmaAldrich
784,11113843,6604792,C1CCN(CC1)C(=N)C[C@H](COC2=CC=CC=C2C3=CC=CC=C3)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-27.43,-2.543,2.894,-11.15,-12.28,3.045,-10.96,-7.398,-9.013,6.414,4.702,16.64,0.5175,7.524,-6.068,-27.43,QC'd by Tocris
785,11112600,2448,C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,Inactive,0,,,Inactive,,,,,,,,,,4,,26.65,-0.469,-32.87,-10.99,-5.255,-5.479,-20.5,43.83,8.243,-5.235,-18.54,-1.54,-0.7462,17.38,26.65,,QC'd by Prestwick
786,4239866,3234973,CN1CCC2(CC1)CCN(CC2)C(=O)C3=CC=CO3,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.27,,,,,19.24,,-3.415,,12.31,,11.7,,-2.351,,-14.27,QC'd by Pharmacopeia
787,4239228,3234335,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,5.132,,,,,19.33,,-8.571,,6.496,,-13.09,,-9.651,,5.132,QC'd by Pharmacopeia
788,4253551,,,Active,89,,,Inhibitor,0.3981,111.088,,Complete curve; high efficacy,-6.4,2.7202,0.9936,-99.9609,11.1274,-1.1,0 0 0 0 0 0 0,-98.43,6.691,,18.7,,7.757,,9.919,,-58.62,,-97.95,,-98.43,,,QC'd by NCI
789,4254049,92863,CC(C)([C@@H](C(=O)O)N)S,Inactive,0,,,Inactive,,,,,,,,,,4,,3.44,-15.63,,13.2,,-2.604,,11.76,,-0.8036,,-15.65,,3.44,,,QC'd by NCI
790,4238739,3233848,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)C4CC4,Inactive,0,,,Inactive,,,,,,,,,,4,,-17.84,,,1.955,,0.4952,,1.997,,-8.424,,-4.021,,-12.95,,-17.84,QC'd by Pharmacopeia
791,11110846,249,C[N+](C)(C)CC=O,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.342,-20.17,-2.788,15.15,-0.1754,-5.983,19.87,-7.874,6.052,-1.089,-2.243,0.3369,-5.825,-0.3317,20.84,-4.342,QC'd by SigmaAldrich
792,4238390,3233500,CC1=CN=C(C=N1)CNC2=NC=NC=C2C3=CC=CC=C3OC,Inactive,0,,,Inactive,,,,,,,,,,4,,14.14,,,-9.155,,-14.98,,3.691,,1.104,,14.14,,,,,QC'd by Pharmacopeia
793,4252855,411668,C1=CC=C2C=[N+](C=CC2=C1)CC(=O)C3=CC4=C(C=CC5=CC=CC=C54)C=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,16.41,0.5885,,-4.743,,-8.154,,-4.253,,-4.377,,-7.14,,16.41,,,QC'd by NCI
794,26752579,16759013,CC(CC1=C(C(=CC(=C1)Br)OCC2=CC=CC=C2)OC)/C=C/C(C(=O)OC)OCC3=CC=CC=C3,Inconclusive,20,,,Inhibitor,3.1623,94.612,,Partial curve; partial efficacy; poor fit,-5.5,0.8,0.7833,-98.112,-3.5,-2.4,0 0 0 0 0 0 0,-75.51,0.8308,,-24.71,,19.49,,-17.32,,-23.95,,-39.18,,-75.51,,,QC'd by BUCMLD
795,11111622,6603967,C1CN=C2C3=CC=CC=C3SC(=N)N2C1,Active,65,,,Inhibitor,0.7943,61.81,,Complete curve; partial efficacy,-6.1,4.9549,0.9252,-58.412,3.398,-1.2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-62.35,6.804,6.29,17.36,15.06,3.236,-1.161,-17.05,-7.057,1.282,-45.06,-64.68,-53.36,-52.54,-58.63,-62.35,QC'd by SigmaAldrich
796,4253423,261331,C1CN(CCN1C2=CC=CC=C2)C(C(Cl)(Cl)Cl)N3CCN(CC3)C4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,18.45,18.6,,-7.994,,-8.129,,-18.6,,9.827,,-3.987,,18.45,,,QC'd by NCI
797,4254048,135485451,CC1=C(N=C(NC1=O)/C=C\C(=O)O)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.86,-19.76,,5.031,,-14.97,,4.916,,12.35,,12.94,,-11.86,,,QC'd by NCI
798,4240364,3235469,C1CN(CCC12CCN(CC2)C(=O)NC3=CC=CC(=C3)C#N)C(=O)C4=CC(=CC=C4)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-11.68,,,,,7.62,,0.5859,,-12.41,,-0.6729,,11.67,,-11.68,QC'd by Pharmacopeia
799,26751140,16758553,COCOC1=C(C=C(C=C1)Br)C(=O)/C=C\C2=CC3=C(C=C2)OCO3,Active,45,,,Inhibitor,1.9953,94.7175,,Partial curve; high efficacy,-5.7,1.8265,0.9635,-87.603,7.1145,-2.1,0 1 0 0 0 0 0,-81.11,5.943,,49.03,,-4.767,,16.6,,4.287,,-44.22,,-81.11,,,QC'd by BUCMLD
800,17385327,5459510,CC(=C1[C@H]2C(=C(C1=O)C3=CC=CC=C3)CN4[C@@]2(C(=O)N(C4=O)CCC5=CC=CC=C5)CC6=CC=C(C=C6)C(F)(F)F)C,Active,40,,,Inhibitor,25.1189,71.904,,Partial curve; partial efficacy,-4.6,2.1876,0.9791,-73.9894,-2.0854,-2.2,0 0 0 0 0 0 0,-63.67,,,-2.44,,1.089,,-4.8,,-7.339,,2.184,,-13.7,,-63.67,QC'd by UPCMLD
801,11113164,689049,CC(=C)[C@H]1[C@@H]2[C@@H]3[C@@]4([C@]([C@H]1C(=O)O2)(C[C@@H]5[C@]4(O5)C(=O)O3)O)C,Inactive,0,,,Inactive,,,,,,,,,,4,,5.871,-2.346,13.69,18.76,-3.934,4.139,9.212,7.133,11.82,0.5211,6.043,6.188,-8.605,-0.8525,-3.479,5.871,QC'd by Timtec
802,4237893,3233006,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,Inconclusive,25,,,Inhibitor,0.5012,71.1985,,Partial curve; partial efficacy,-6.3,1.3723,0.9933,-53.9685,17.23,-2.2,0 0 0 0 0,-47.73,,,18.12,,18.42,,7.478,,-14.84,,-47.73,,,,,QC'd by Pharmacopeia
803,4239229,3234336,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)OC4=CC(=CC=C4)Cl,Inconclusive,20,,,Inhibitor,25.1189,51.727,,Single point of activity,-4.6,2.7868,0.8439,-48.314,3.413,-3,0 0 0 0 0 0 0,-43.45,,,-6.85,,1.856,,0.3684,,4.986,,18.29,,-2.338,,-43.45,QC'd by Pharmacopeia
804,11113842,154412,CN1CCN2[C@@H](C1)C3=CC=CC=C3CC4=CC=CC=C42,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.05,-16.32,-0.9238,-21.54,16.02,10.33,17.94,-10.73,-3.424,26.15,4.12,-1.149,1.052,-7.584,4.769,-14.05,QC'd by Tocris
805,4239867,3234974,C1=CC(=CC=C1CN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)F,Inconclusive,20,,,Inhibitor,3.1623,30.632,,Single point of activity,-5.5,3.6272,0.8249,-23.915,6.717,-3,0 0 0 0 0 0 0,-14.27,,,11.84,,6.784,,-0.3331,,8.936,,-2.375,,-32.5,,-14.27,QC'd by Pharmacopeia
806,11112599,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.624,-22.17,-10.51,-7.156,-9.128,-11.07,-21.83,2.885,-0.9362,14.51,22.01,-0.697,-1.444,1.332,-7.624,,QC'd by Prestwick
807,4253550,268806,CC(=O)C1=C(C(=C(C=C1)O)CN(C2CCCCC2)C3CCCCC3)O,Inconclusive,20,,,Inhibitor,3.9811,55.8347,,Single point of activity,-5.4,4.9549,0.9659,-52.3347,3.5,-3,0 0 1 0 0 0 0,-52.1,4.572,,3.392,,-21.08,,-3.489,,9.753,,0.7134,,-52.1,,,QC'd by NCI
808,11111349,5311198,CCCC(=O)NCCC1=C2C3=CC=CC=C3CCCN2C4=C1C=C(C=C4)OC,Active,85,,,Inhibitor,3.9811,112.492,,Complete curve; high efficacy,-5.4,0.7,0.9555,-107.641,4.851,-1.1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-90.15,17.65,11.18,2.811,-10.45,5.542,-5.212,-2.186,-20.37,-3.094,-25.49,-42.68,-53.5,-73.34,-85.55,-90.15,QC'd by SigmaAldrich
809,11110847,28688,CC1=C(C2=CC=CC=C2S1)CC3=NCCN3,Inactive,0,,,Inactive,,,,,,,,,,4,,-12.86,1.757,5.537,1.489,19.85,-3.608,2.99,-1.855,-9.85,-19.65,-14.27,8.716,-14.75,5.863,-8.585,-12.86,QC'd by SigmaAldrich
810,4238740,3233849,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4=CC=C(C=C4)OC)N5CCNCC5,Inactive,0,,,Inactive,,,,,,,,,,4,,-5.556,,,-11.04,,-9.172,,-17.45,,-8.493,,-5.308,,1.866,,-5.556,QC'd by Pharmacopeia
811,4238391,3233501,COC(=O)N1CCC2(CCN(CC2)C(=O)NC3=CC=CC(=C3)C#N)CC1,Inactive,0,,,Inactive,,,,,,,,,,4,,7.837,,,,,-5.812,,-6.868,,-8.213,,-6.374,,3.131,,7.837,QC'd by Pharmacopeia
812,4252854,411640,C1N2CN3CN1C[N+](C2)(C3)CC(=O)C4=CC=C(C=C4)C5=CC=CC=C5,Inconclusive,20,,,Inhibitor,3.1623,64.0775,,Single point of activity,-5.5,4.5045,0.963,-57.0775,7,-3,0 0 0 0 0 0 0,-57.12,4.235,,-2.027,,9.543,,9.742,,12.21,,-5.083,,-57.12,,,QC'd by NCI
813,26752580,16759014,C/C=C/OC(=O)NC(C1=CC=CC=C1)[C@]2(CCCC2=O)C(=O)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,23.73,-5.075,,-16.16,,11.02,,-15.23,,-7.423,,-0.666,,23.73,,,QC'd by BUCMLD
814,4240365,3235470,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C(=O)NC4=CC=CC(=C4)C#N,Inconclusive,20,,,Inhibitor,25.1189,74.412,,Single point of activity,-4.6,2.7868,0.9434,-75.0719,-0.6599,-3,0 0 0 0 0 0,-68.26,,,,,-12.21,,8.339,,0.6908,,1.811,,-8.482,,-68.26,QC'd by Pharmacopeia
815,4254047,3246576,C1=CC=C(C=C1)COC2=CC=C(C=C2)N3C(=O)[C@@H]4[C@@H](C3=O)[C@@H]5C6=CC=CC=C6[C@@H]4C7=CC=CC=[N+]57,Inactive,0,,,Inactive,,,,,,,,,,4,,0.9784,11.05,,-2.22,,-1.723,,-1.663,,-3.145,,-5.304,,0.9784,,,QC'd by NCI
816,11111621,126402,C1CCC(CC1)(C2=CC=CC=C2)C(=O)OCCN3CCOCC3,Inconclusive,20,,,Inhibitor,15.8489,27.2665,,Complete curve; partial efficacy; poor fit,-4.8,2.7202,0.5734,-29.6415,-2.375,-1.4,0 0 0 0 0 0 1 1 0 0 0 0 0 0 0,-30.17,-3.462,-16.97,2.823,13.58,-9.128,-12.87,14.46,-23.81,2.34,2.924,-4.577,-2.596,-8.821,-22.75,-30.17,QC'd by SigmaAldrich
817,4253422,261297,C1CN(CCN1CCCN)C2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,3.159,-12.44,,-0.5283,,-2.736,,5.549,,10.84,,5.84,,3.159,,,QC'd by NCI
818,17385326,5459450,CC[C@@H]1C(C(C2CC[C@@H]3[C@@H]4C2=C1CN([C@@]4(COC3OCC5=C(C=C(C=C5)F)C(F)(F)F)C)C(=O)OC(C)(C)C)COC(=O)C)COC(=O)C,Inconclusive,20,,,Inhibitor,31.6228,63.852,,Single point of activity,-4.5,3.132,0.8141,-65.41,-1.558,-3,0 0 0 0 0 0 0,-56.96,,,-4.508,,1.274,,-19.89,,1.189,,13.62,,-3.903,,-56.96,QC'd by UPCMLD
819,11113163,6604154,C[C@@]12[C@H]3[C@H]4[C@@H]([C@@H]([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-7.058,13.15,9.422,15.27,-13.98,5.604,8.402,2.09,15.22,-6.825,-0.5133,-15.76,6.579,6.429,3.062,-7.058,QC'd by Timtec
820,26751141,6636334,COC1=CC=C(C=C1)OC[C@@H](CO)OC,Inactive,0,,,Activator,0.1995,45.724,,Partial curve; partial efficacy,-6.7,0.9,0.8768,34.2,-11.524,2.2,0 0 0 0 0 0 0,40.73,-4.094,,-13.77,,-12.53,,5.919,,23.66,,18.4,,40.73,,,QC'd by BUCMLD
821,11112176,54686779,C[C@@]1([C@H]2C[C@H]3[C@H](C(=O)C(=C([C@@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-0.6895,17.82,5.219,-12.27,-4.444,10.47,16.86,8.568,-9.125,-1.746,14.83,23.25,19.18,-20.11,-0.6895,,QC'd by Prestwick
822,4237894,3233007,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,13.37,,,-0.8298,,-6.181,,-0.56,,7.181,,13.37,,,,,QC'd by Pharmacopeia
823,4253549,268787,CC1(CCC(C2=C1C=CC(=C2CC3=C(C=CC4=C3C(CCC4(C)C)(C)C)O)O)(C)C)C,Inactive,0,,,Inactive,,,,,,,,,,4,,-17.22,-13.33,,8.618,,-2.681,,8.736,,0.9454,,24.75,,-17.22,,,QC'd by NCI
824,11113841,155030,CC(C)NC[C@H](COC1=CC=CC2=C1C=CN2)O,Inactive,0,,,Inactive,,,,,,,,,,4,,2.334,11.13,-1.198,-11.78,-8.573,3.388,-8.213,1.076,-13.49,-2.616,-15,-21.47,12.08,12.99,12.07,2.334,QC'd by Tocris
825,11112598,6604335,CCO[C@@H]1[C@@H]([C@@H]([C@@H](O1)[C@H](COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,Active,42,,,Inhibitor,10,87.7888,,Partial curve; high efficacy,-5,3.132,0.8488,-84.5611,3.2277,-2.1,1 0 0 0 0 0 0 0 0 0 0 0 0 0,-80.33,29.31,5.773,0.5216,-9.296,7.467,-14.03,-11.48,16.17,27.26,4.737,4.907,-7.606,-49.32,-80.33,,QC'd by Prestwick
826,4252857,5771548,C1=CC(=CC=C1/C=C\C2=CC=C(C=C2)C(=N)N)C(=N)N,Inactive,0,,,Inactive,,,,,,,,,,4,,8.843,-1.591,,2.751,,-4.373,,-21.99,,-9.703,,-5.088,,8.843,,,QC'd by NCI
827,11111346,6603893,CC(=C)[C@@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.631,5.191,3.259,0.1494,-4.235,1.557,1.094,5.994,-6.029,5.945,-12.32,15.11,-3.313,-0.6291,-8.05,-4.631,QC'd by SigmaAldrich
828,11112179,3246080,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O,Inactive,0,,,Inactive,,,,,,,,,,4,,7.034,16.14,10.27,-7.737,47.9,-2.722,-16.75,15.21,-5.046,3.109,-0.1192,-14.02,13.02,0.6187,7.034,,QC'd by Prestwick
829,4239230,3234337,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,1.939,,,9.235,,4.246,,-11.81,,3.399,,1.939,,,,,QC'd by Pharmacopeia
830,4238392,3233502,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=C(C=C4)C5=CC=CC=C5,Inactive,0,,,Inactive,,,,,,,,,,4,,-4.411,,,,,21.68,,3.041,,6.338,,-5.875,,-10.71,,-4.411,QC'd by Pharmacopeia
831,4238737,3233846,C1CN(CCC12CN(C2)CC3=CC=C(C=C3)C#N)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-15.76,,,,,-6.366,,4.771,,4.917,,18.12,,13.3,,-15.76,QC'd by Pharmacopeia
832,11110848,6603738,C[C@@H](/C=C\C1=CC(=CC=C1)OC2=CC=C(C=C2)F)N(C(=O)N)O,Inconclusive,20,,,Inhibitor,25.1189,70.144,,Partial curve; partial efficacy,-4.6,1.21,0.9005,-71.5969,-1.4529,-2.2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,-55.12,-3.887,5.212,-9.535,-5.247,3.908,-0.1703,9.409,-2.347,-10.16,-4.441,-5.24,-12.39,-18.21,-34.25,-55.12,QC'd by SigmaAldrich
833,4254051,316705,CC(C)(CCC(C)(C)C1=CC=CC=C1)C2=CC=CC=C2,Inactive,0,,,Inactive,,,,,,,,,,4,,-21.74,9.433,,3.388,,-1.086,,-0.5987,,19.61,,19.66,,-21.74,,,QC'd by NCI
834,4239864,3234971,C1CN(CCC12CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,Inconclusive,20,,,Inhibitor,25.1189,92.8785,,Single point of activity,-4.6,1.8579,0.9133,-85.301,7.5775,-3,0 0 0 0 0 0,-69.13,,,,,19.32,,15.37,,-3.466,,-4.205,,-7.679,,-69.13,QC'd by Pharmacopeia
835,4253421,3246341,CC1=C(O[C@H]2[C@H]1[C@]3([C@H](C2)[C@H]4CC[C@H]5C[C@H](CC[C@@]5([C@@H]4CC3=O)C)O)C)CC[C@H](C)CO,Inactive,0,,,Inactive,,,,,,,,,,4,,-6.288,-10.58,,-11.28,,-1.357,,-13.07,,23.13,,14.19,,-6.288,,,QC'd by NCI
836,26752581,16759015,CCC12CC(C(CC1=O)C3=CC=CC=C3)(C(=C2)/C=C/C4=CC=CC=C4)CC,Inconclusive,20,,,Inhibitor,1.5849,84.964,,Partial curve; partial efficacy; poor fit,-5.8,0.5,0.7071,-69.04,15.924,-2.4,0 0 0 0 0 0 0,-50.93,28.31,,-12.33,,23.81,,-13.85,,-8.032,,-24.72,,-50.93,,,QC'd by BUCMLD
837,4240366,3235471,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NCC4=CN=CC=C4,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.156,,,1.629,,-10.42,,24.8,,10.63,,-3.156,,,,,QC'd by Pharmacopeia
838,11110849,6603739,C1[C@@H]([C@@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,Inactive,0,,,Inactive,,,,,,,,,,4,,-9.235,-21.9,-13.43,-16.75,16.35,-9.258,21.17,7.878,20.2,14.41,3.712,-12.07,8.726,-4.926,-20.64,-9.235,QC'd by SigmaAldrich
839,11111620,1922,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)C3=CC=CC=C3,Inactive,0,,,Inactive,,,,,,,,,,4,,-14.31,14.41,31.47,-13.29,3.732,-13.36,-7.474,-14.75,-10.21,-10.28,4.477,7.468,-11.65,14.42,-7.354,-14.31,QC'd by SigmaAldrich
840,11113166,3565,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,Inactive,0,,,Inactive,,,,,,,,,,4,,4.897,1.321,-1.144,19.41,-0.9417,-8.542,-11.38,-3.969,-7.899,1.244,8.829,-16.06,26.24,7.928,-17.77,4.897,QC'd by Timtec
841,4237891,3233004,COC(=O)N1CCC2(CCCN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)CC1,Active,41,,,Inhibitor,15.8489,83.162,,Partial curve; partial efficacy,-4.8,2.2526,0.9357,-74.788,8.374,-2.2,0 0 0 0 0 0,-70.03,,,,,1.021,,7.428,,0.9459,,22.49,,-18.96,,-70.03,QC'd by Pharmacopeia
842,26751138,16758551,COCOC1=C(C=C(C=C1)Br)C(=O)[C@@H]2[C@@H](O2)C3=CC(=CC=C3)OC,Inactive,0,,,Inactive,,,,,,,,,,4,,8.385,-0.914,,4.037,,-11.54,,-2.462,,1.874,,3.745,,8.385,,,QC'd by BUCMLD
843,17385325,5459461,CCCC1=CC2=C(N1CC3=CC(=CC=C3)Cl)C(C4C2C(N(C4)C(=O)C5=CC=CC=C5)(C)C(=O)OC)C,Active,44,,,Inhibitor,5.0119,98.036,,Partial curve; high efficacy,-5.3,1,0.9956,-102.994,-4.9584,-2.1,0 0 0 0 0 0 0,-94.29,,,-8.32,,-2.754,,-4.129,,-15.97,,-34.3,,-74.09,,-94.29,QC'd by UPCMLD
844,11112597,3488,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Inconclusive,20,,,Inhibitor,1.9953,75.6822,,Complete curve; partial efficacy; poor fit,-5.7,1.8851,0.7728,-63.8073,11.8749,-1.4,0 0 0 0 0 0 0 0 0 0 0 0 0 0,-65.65,-0.5484,28.63,-12.7,-2.586,3.043,24.85,37.61,11.1,5.985,16.15,-54.22,-40.44,-56.29,-65.65,,QC'd by Prestwick
845,4239865,3234972,COCC(=O)N1CCC2(CC1)CN(C2)C(=O)NC3=CC(=CC=C3)F,Inactive,0,,,Inactive,,,,,,,,,,4,,-3.381,,,,,7.603,,-11.7,,-5.828,,-3.13,,7.775,,-3.381,QC'd by Pharmacopeia
